"","y","m","state","county","mean_spi"
"2584","2016",9,"Upper Nile","Melut",0.375660883683561
"2585","2016",9,"Upper Nile","Panyikang",-0.51780616359543
"2586","2016",9,"Upper Nile","Renk",0.222337256188108
"2587","2016",9,"Upper Nile","Ulang",-1.22003130113621
"2588","2016",9,"Warrap","Gogrial East",-0.707759344179595
"2589","2016",9,"Warrap","Gogrial West",-0.824189175436761
"2590","2016",9,"Warrap","Tonj East",-0.899849176523769
"2591","2016",9,"Warrap","Tonj North",-0.869547926435836
"2592","2016",9,"Warrap","Tonj South",-0.232366994944803
"2593","2016",9,"Warrap","Twic",-0.915410750860696
"2594","2016",9,"Western Bahr el Ghazal","Jur River",-0.520499380641917
"2595","2016",9,"Western Bahr el Ghazal","Raja",-1.2717594795594
"2596","2016",9,"Western Bahr el Ghazal","Wau",-0.686588159371452
"2597","2016",9,"Western Equatoria","Ezo",-0.577520660499019
"2598","2016",9,"Western Equatoria","Ibba",-0.675222292943946
"2599","2016",9,"Western Equatoria","Maridi",-0.953122637939455
"2600","2016",9,"Western Equatoria","Mundri East",-0.957135620566211
"2601","2016",9,"Western Equatoria","Mundri West",-0.996495738925599
"2602","2016",9,"Western Equatoria","Mvolo",-0.83150191618607
"2603","2016",9,"Western Equatoria","Nagero",-0.275734392830218
"2604","2016",9,"Western Equatoria","Nzara",-0.479562416923658
"2605","2016",9,"Western Equatoria","Tambura",-0.503704458032342
"2606","2016",9,"Western Equatoria","Yambio",-0.738399799088435
"2607","2016",9,"Warrap","Abyei Region",-0.280149319739609
"2608","2016",10,"Central Equatoria","Juba",-0.404158068247492
"2609","2016",10,"Central Equatoria","Kajo-keji",0.100149965218729
"2610","2016",10,"Central Equatoria","Lainya",-0.467756267002615
"2611","2016",10,"Central Equatoria","Morobo",0.396153326036207
"2612","2016",10,"Central Equatoria","Terekeka",-0.584866842534162
"2613","2016",10,"Central Equatoria","Yei",-0.346873521666027
"2614","2016",10,"Eastern Equatoria","Budi",-0.169425029696672
"2615","2016",10,"Eastern Equatoria","Ikotos",-0.0695261815126174
"2616","2016",10,"Eastern Equatoria","Kapoeta East",-0.0357984334682336
"2617","2016",10,"Eastern Equatoria","Kapoeta North",0.500646127034867
"2618","2016",10,"Eastern Equatoria","Kapoeta South",-0.00594932818582443
"2619","2016",10,"Eastern Equatoria","Lafon",0.150760916883507
"2620","2016",10,"Eastern Equatoria","Magwi",-0.33642818145569
"2621","2016",10,"Eastern Equatoria","Torit",-0.00322378831007943
"2622","2016",10,"Jonglei","Akobo",-0.442049409024377
"2623","2016",10,"Jonglei","Ayod",-0.403391302686182
"2624","2016",10,"Jonglei","Bor South",-0.211639042942601
"2625","2016",10,"Jonglei","Canal/Pigi",-0.475050276131642
"2626","2016",10,"Jonglei","Duk",-0.271433724555883
"2627","2016",10,"Jonglei","Fangak",-0.190988374095732
"2628","2016",10,"Jonglei","Nyirol",-0.622774766189375
"2629","2016",10,"Jonglei","Pibor",-0.369743901683043
"2630","2016",10,"Jonglei","Pochalla",-0.708351347776376
"2631","2016",10,"Jonglei","Twic East",-0.385884704094209
"2632","2016",10,"Jonglei","Uror",-0.542588627457603
"2633","2016",10,"Lakes","Awerial",-0.770311876384521
"2634","2016",10,"Lakes","Cueibet",-0.33758235501468
"2635","2016",10,"Lakes","Rumbek Centre",-0.197945519355368
"2636","2016",10,"Lakes","Rumbek East",-0.754304037189086
"2637","2016",10,"Lakes","Rumbek North",0.168978426630966
"2638","2016",10,"Lakes","Wulu",-1.06495435028074
"2639","2016",10,"Lakes","Yirol East",-0.750985275619671
"2640","2016",10,"Lakes","Yirol West",-1.03536917137015
"2641","2016",10,"Northern Bahr el Ghazal","Aweil Centre",-0.0367935467428336
"2642","2016",10,"Northern Bahr el Ghazal","Aweil East",0.543661892445363
"2643","2016",10,"Northern Bahr el Ghazal","Aweil North",-0.126652381950472
"2644","2016",10,"Northern Bahr el Ghazal","Aweil South",0.241906548184696
"2645","2016",10,"Northern Bahr el Ghazal","Aweil West",0.0358756710547307
"2646","2016",10,"Unity","Abiemnhom",0.60623388088235
"2647","2016",10,"Unity","Guit",-0.0376556012955987
"2648","2016",10,"Unity","Koch",-0.073231482439246
"2649","2016",10,"Unity","Leer",-0.149008982456212
"2650","2016",10,"Unity","Mayendit",-0.252112368328317
"2651","2016",10,"Unity","Mayom",0.257460980365667
"2652","2016",10,"Unity","Panyijiar",-0.0189523631549419
"2653","2016",10,"Unity","Pariang",0.164064399588138
"2654","2016",10,"Unity","Rubkona",0.2257054481925
"2655","2016",10,"Upper Nile","Baliet",-0.031038211881756
"2656","2016",10,"Upper Nile","Fashoda",-0.0987338720722448
"2657","2016",10,"Upper Nile","Longochuk",0.0521479529673771
"2658","2016",10,"Upper Nile","Luakpiny/Nasir",0.00912936874711097
"2659","2016",10,"Upper Nile","Maban",0.265191052096018
"2660","2016",10,"Upper Nile","Maiwut",-0.319913087722679
"2661","2016",10,"Upper Nile","Malakal",0.00866875282567547
"2662","2016",10,"Upper Nile","Manyo",0.168794919200215
"2663","2016",10,"Upper Nile","Melut",0.14943615406188
"2664","2016",10,"Upper Nile","Panyikang",0.00554128469298356
"2665","2016",10,"Upper Nile","Renk",0.146463224007352
"2666","2016",10,"Upper Nile","Ulang",-0.341841027361336
"2667","2016",10,"Warrap","Gogrial East",0.073558449651352
"2668","2016",10,"Warrap","Gogrial West",0.339269963894974
"2669","2016",10,"Warrap","Tonj East",-0.117261757176446
"2670","2016",10,"Warrap","Tonj North",-0.175759141324077
"2671","2016",10,"Warrap","Tonj South",-0.491200825144653
"2672","2016",10,"Warrap","Twic",0.4249364442957
"2673","2016",10,"Western Bahr el Ghazal","Jur River",-0.2526962132513
"2674","2016",10,"Western Bahr el Ghazal","Raja",-0.21767238882699
"2675","2016",10,"Western Bahr el Ghazal","Wau",-0.246720094809421
"2676","2016",10,"Western Equatoria","Ezo",-0.708725736439606
"2677","2016",10,"Western Equatoria","Ibba",-1.59652325938819
"2678","2016",10,"Western Equatoria","Maridi",-1.48372218987929
"2679","2016",10,"Western Equatoria","Mundri East",-1.04788498320681
"2680","2016",10,"Western Equatoria","Mundri West",-1.03403189478669
"2681","2016",10,"Western Equatoria","Mvolo",-1.19773900539703
"2682","2016",10,"Western Equatoria","Nagero",-0.640105862261954
"2683","2016",10,"Western Equatoria","Nzara",-1.03664172398289
"2684","2016",10,"Western Equatoria","Tambura",-0.793039141471756
"2685","2016",10,"Western Equatoria","Yambio",-1.27139866830066
"2686","2016",10,"Warrap","Abyei Region",0.509917161349104
"2687","2016",11,"Central Equatoria","Juba",0.781059592489258
"2688","2016",11,"Central Equatoria","Kajo-keji",0.574563689956838
"2689","2016",11,"Central Equatoria","Lainya",1.33291509351848
"2690","2016",11,"Central Equatoria","Morobo",0.898892944408183
"2691","2016",11,"Central Equatoria","Terekeka",0.44875821959033
"2692","2016",11,"Central Equatoria","Yei",1.18882121488392
"2693","2016",11,"Eastern Equatoria","Budi",0.21949579334638
"2694","2016",11,"Eastern Equatoria","Ikotos",0.0221186172749131
"2695","2016",11,"Eastern Equatoria","Kapoeta East",-0.419099293588884
"2696","2016",11,"Eastern Equatoria","Kapoeta North",-0.730345315130551
"2697","2016",11,"Eastern Equatoria","Kapoeta South",0.323301028884444
"2698","2016",11,"Eastern Equatoria","Lafon",-0.143963454374557
"2699","2016",11,"Eastern Equatoria","Magwi",0.232230749094133
"2700","2016",11,"Eastern Equatoria","Torit",0.095029673646178
"2701","2016",11,"Jonglei","Akobo",-1.72205701954334
"2702","2016",11,"Jonglei","Ayod",-0.726611301004163
"2703","2016",11,"Jonglei","Bor South",0.335773830421497
"2704","2016",11,"Jonglei","Canal/Pigi",-1.16056409133573
"2705","2016",11,"Jonglei","Duk",-0.526183052205728
"2706","2016",11,"Jonglei","Fangak",-0.894199660094505
"2707","2016",11,"Jonglei","Nyirol",-1.61964686400862
"2708","2016",11,"Jonglei","Pibor",-0.816761957292844
"2709","2016",11,"Jonglei","Pochalla",-1.64776932052469
"2710","2016",11,"Jonglei","Twic East",0.15864117164116
"2711","2016",11,"Jonglei","Uror",-0.808087538997685
"2712","2016",11,"Lakes","Awerial",0.297518146051342
"2713","2016",11,"Lakes","Cueibet",-0.530332889374949
"2714","2016",11,"Lakes","Rumbek Centre",-0.342907698740565
"2715","2016",11,"Lakes","Rumbek East",-0.372417360638601
"2716","2016",11,"Lakes","Rumbek North",-1.13364788272431
"2717","2016",11,"Lakes","Wulu",0.341672982212429
"2718","2016",11,"Lakes","Yirol East",0.273535357710154
"2719","2016",11,"Lakes","Yirol West",0.0599953236771898
"2720","2016",11,"Northern Bahr el Ghazal","Aweil Centre",-0.11396077978206
"2721","2016",11,"Northern Bahr el Ghazal","Aweil East",-1.36332300803646
"2722","2016",11,"Northern Bahr el Ghazal","Aweil North",-0.223898565343028
"2723","2016",11,"Northern Bahr el Ghazal","Aweil South",-0.778190383729881
"2724","2016",11,"Northern Bahr el Ghazal","Aweil West",-0.014943386450809
"2725","2016",11,"Unity","Abiemnhom",-1.57988198154526
"2726","2016",11,"Unity","Guit",-0.646064630939336
"2727","2016",11,"Unity","Koch",-0.625554806562995
"2728","2016",11,"Unity","Leer",-0.640410258095734
"2729","2016",11,"Unity","Mayendit",-0.71342879168827
"2730","2016",11,"Unity","Mayom",-0.835336583857492
"2731","2016",11,"Unity","Panyijiar",-0.579619010721618
"2732","2016",11,"Unity","Pariang",-0.563426929145207
"2733","2016",11,"Unity","Rubkona",-0.692844199539184
"2734","2016",11,"Upper Nile","Baliet",-1.62394491631565
"2735","2016",11,"Upper Nile","Fashoda",-1.84092093980266
"2736","2016",11,"Upper Nile","Longochuk",-1.90336548279159
"2737","2016",11,"Upper Nile","Luakpiny/Nasir",-1.87693468262925
"2738","2016",11,"Upper Nile","Maban",-1.53298755464312
"2739","2016",11,"Upper Nile","Maiwut",-1.89357435934971
"2740","2016",11,"Upper Nile","Malakal",-1.63157457482763
"2741","2016",11,"Upper Nile","Manyo",-1.30045017229531
"2742","2016",11,"Upper Nile","Melut",-2.03141432634101
"2743","2016",11,"Upper Nile","Panyikang",-1.22090373529484
"2744","2016",11,"Upper Nile","Renk",-1.20595431013078
"2745","2016",11,"Upper Nile","Ulang",-1.73980463652662
"2746","2016",11,"Warrap","Gogrial East",-0.756731430247152
"2747","2016",11,"Warrap","Gogrial West",-0.906252285453249
"2748","2016",11,"Warrap","Tonj East",-1.05756137048662
"2749","2016",11,"Warrap","Tonj North",-0.986004120004087
"2750","2016",11,"Warrap","Tonj South",-0.513793453750432
"2751","2016",11,"Warrap","Twic",-1.03342540528552
"2752","2016",11,"Western Bahr el Ghazal","Jur River",-0.701061345865424
"2753","2016",11,"Western Bahr el Ghazal","Raja",0.160427734883524
"2754","2016",11,"Western Bahr el Ghazal","Wau",-0.246994960114913
"2755","2016",11,"Western Equatoria","Ezo",0.241172585717348
"2756","2016",11,"Western Equatoria","Ibba",0.0323948840803597
"2757","2016",11,"Western Equatoria","Maridi",0.13394671439037
"2758","2016",11,"Western Equatoria","Mundri East",0.983455144355396
"2759","2016",11,"Western Equatoria","Mundri West",0.659322410711995
"2760","2016",11,"Western Equatoria","Mvolo",0.832997789539605
"2761","2016",11,"Western Equatoria","Nagero",0.348095700688574
"2762","2016",11,"Western Equatoria","Nzara",0.202105292283982
"2763","2016",11,"Western Equatoria","Tambura",-0.0640599103388667
"2764","2016",11,"Western Equatoria","Yambio",0.172242080758589
"2765","2016",11,"Warrap","Abyei Region",-1.44948088667386
"2766","2016",12,"Central Equatoria","Juba",-0.292695160059804
"2767","2016",12,"Central Equatoria","Kajo-keji",-0.391961827480558
"2768","2016",12,"Central Equatoria","Lainya",-0.0484725174995636
"2769","2016",12,"Central Equatoria","Morobo",-0.271649166371015
"2770","2016",12,"Central Equatoria","Terekeka",0.33770519550407
"2771","2016",12,"Central Equatoria","Yei",-0.39192757644387
"2772","2016",12,"Eastern Equatoria","Budi",-1.11053435762997
"2773","2016",12,"Eastern Equatoria","Ikotos",-1.14724125288847
"2774","2016",12,"Eastern Equatoria","Kapoeta East",-0.814622759157229
"2775","2016",12,"Eastern Equatoria","Kapoeta North",-0.74913455367808
"2776","2016",12,"Eastern Equatoria","Kapoeta South",-1.0282926505412
"2777","2016",12,"Eastern Equatoria","Lafon",-0.122788119812052
"2778","2016",12,"Eastern Equatoria","Magwi",-0.702132439906657
"2779","2016",12,"Eastern Equatoria","Torit",-0.863138564921275
"2780","2016",12,"Jonglei","Akobo",0.690288454999922
"2781","2016",12,"Jonglei","Ayod",0.733408386383214
"2782","2016",12,"Jonglei","Bor South",0.0964319328745197
"2783","2016",12,"Jonglei","Canal/Pigi",0.898507002955884
"2784","2016",12,"Jonglei","Duk",-0.0736429503288868
"2785","2016",12,"Jonglei","Fangak",0.777300958898879
"2786","2016",12,"Jonglei","Nyirol",0.512523520190723
"2787","2016",12,"Jonglei","Pibor",-0.346207354171218
"2788","2016",12,"Jonglei","Pochalla",-0.193109399675371
"2789","2016",12,"Jonglei","Twic East",-0.537895996107241
"2790","2016",12,"Jonglei","Uror",0.105773067133205
"2791","2016",12,"Lakes","Awerial",-0.420080470411375
"2792","2016",12,"Lakes","Cueibet",0.721883609810814
"2793","2016",12,"Lakes","Rumbek Centre",0.369523443936742
"2794","2016",12,"Lakes","Rumbek East",0.146046371782782
"2795","2016",12,"Lakes","Rumbek North",0.558046872217184
"2796","2016",12,"Lakes","Wulu",0.238189845525134
"2797","2016",12,"Lakes","Yirol East",-0.0630917407207825
"2798","2016",12,"Lakes","Yirol West",0.63769075476953
"2799","2016",12,"Northern Bahr el Ghazal","Aweil Centre",0.486755426396935
"2800","2016",12,"Northern Bahr el Ghazal","Aweil East",0.725154532364974
"2801","2016",12,"Northern Bahr el Ghazal","Aweil North",0.442641124021462
"2802","2016",12,"Northern Bahr el Ghazal","Aweil South",0.870573748735205
"2803","2016",12,"Northern Bahr el Ghazal","Aweil West",0.221651462891658
"2804","2016",12,"Unity","Abiemnhom",0.913280490433791
"2805","2016",12,"Unity","Guit",0.896432992021901
"2806","2016",12,"Unity","Koch",0.882891761377934
"2807","2016",12,"Unity","Leer",0.8224749998075
"2808","2016",12,"Unity","Mayendit",0.807758482029205
"2809","2016",12,"Unity","Mayom",0.854051479674717
"2810","2016",12,"Unity","Panyijiar",0.491292546624973
"2811","2016",12,"Unity","Pariang",1.16144039156788
"2812","2016",12,"Unity","Rubkona",0.896958001216887
"2813","2016",12,"Upper Nile","Baliet",0.836926230870433
"2814","2016",12,"Upper Nile","Fashoda",0.842383229063217
"2815","2016",12,"Upper Nile","Longochuk",0.807710241129055
"2816","2016",12,"Upper Nile","Luakpiny/Nasir",-0.150517387009916
"2817","2016",12,"Upper Nile","Maban",1.06367639020919
"2818","2016",12,"Upper Nile","Maiwut",0.00038608884984717
"2819","2016",12,"Upper Nile","Malakal",0.863758057983286
"2820","2016",12,"Upper Nile","Manyo",0.777735620610167
"2821","2016",12,"Upper Nile","Melut",0.84333464225761
"2822","2016",12,"Upper Nile","Panyikang",0.699356524991352
"2823","2016",12,"Upper Nile","Renk",0.880283233825058
"2824","2016",12,"Upper Nile","Ulang",0.354665045538436
"2825","2016",12,"Warrap","Gogrial East",0.773817079186452
"2826","2016",12,"Warrap","Gogrial West",0.871736845550001
"2827","2016",12,"Warrap","Tonj East",0.846904005096039
"2828","2016",12,"Warrap","Tonj North",0.91128864536887
"2829","2016",12,"Warrap","Tonj South",0.668515269512822
"2830","2016",12,"Warrap","Twic",0.777603319039799
"2831","2016",12,"Western Bahr el Ghazal","Jur River",0.817012399940777
"2832","2016",12,"Western Bahr el Ghazal","Raja",0.516150881102833
"2833","2016",12,"Western Bahr el Ghazal","Wau",0.733085267024137
"2834","2016",12,"Western Equatoria","Ezo",0.458194057775209
"2835","2016",12,"Western Equatoria","Ibba",-0.110264392884824
"2836","2016",12,"Western Equatoria","Maridi",-0.262112170284078
"2837","2016",12,"Western Equatoria","Mundri East",0.431965835895575
"2838","2016",12,"Western Equatoria","Mundri West",0.208305298699927
"2839","2016",12,"Western Equatoria","Mvolo",0.367126794091789
"2840","2016",12,"Western Equatoria","Nagero",1.2661254475185
"2841","2016",12,"Western Equatoria","Nzara",0.127506613399324
"2842","2016",12,"Western Equatoria","Tambura",0.87999891082952
"2843","2016",12,"Western Equatoria","Yambio",-0.153975879137953
"2844","2016",12,"Warrap","Abyei Region",0.732986549924147
"2845","2017",1,"Central Equatoria","Juba",-0.552458626438285
"2846","2017",1,"Central Equatoria","Kajo-keji",-0.518375411178873
"2847","2017",1,"Central Equatoria","Lainya",-1.09755562557278
"2848","2017",1,"Central Equatoria","Morobo",-0.922675143865772
"2849","2017",1,"Central Equatoria","Terekeka",-0.108662046891225
"2850","2017",1,"Central Equatoria","Yei",-0.996533602838426
"2851","2017",1,"Eastern Equatoria","Budi",-0.0658521261302462
"2852","2017",1,"Eastern Equatoria","Ikotos",0.159115055933944
"2853","2017",1,"Eastern Equatoria","Kapoeta East",-0.0613730180735769
"2854","2017",1,"Eastern Equatoria","Kapoeta North",-0.43870693620572
"2855","2017",1,"Eastern Equatoria","Kapoeta South",-0.709168113719288
"2856","2017",1,"Eastern Equatoria","Lafon",-0.619635816487078
"2857","2017",1,"Eastern Equatoria","Magwi",-0.187269566491996
"2858","2017",1,"Eastern Equatoria","Torit",-0.448484381150986
"2859","2017",1,"Jonglei","Akobo",-1.03588158773583
"2860","2017",1,"Jonglei","Ayod",0.0620281590951797
"2861","2017",1,"Jonglei","Bor South",-0.521520905876621
"2862","2017",1,"Jonglei","Canal/Pigi",0.272939680909831
"2863","2017",1,"Jonglei","Duk",-0.345313776403519
"2864","2017",1,"Jonglei","Fangak",-0.0888696260761364
"2865","2017",1,"Jonglei","Nyirol",-0.201738430311003
"2866","2017",1,"Jonglei","Pibor",-0.744017452965506
"2867","2017",1,"Jonglei","Pochalla",-1.07200679559779
"2868","2017",1,"Jonglei","Twic East",-0.520479956484962
"2869","2017",1,"Jonglei","Uror",-0.637093688685921
"2870","2017",1,"Lakes","Awerial",0.052681453506584
"2871","2017",1,"Lakes","Cueibet",0.034075401961459
"2872","2017",1,"Lakes","Rumbek Centre",-0.13069859672227
"2873","2017",1,"Lakes","Rumbek East",-0.732745981812861
"2874","2017",1,"Lakes","Rumbek North",-0.0787441981781102
"2875","2017",1,"Lakes","Wulu",-0.431217555531972
"2876","2017",1,"Lakes","Yirol East",-0.376339601303514
"2877","2017",1,"Lakes","Yirol West",-0.395451487705522
"2878","2017",1,"Northern Bahr el Ghazal","Aweil Centre",-0.196504358498009
"2879","2017",1,"Northern Bahr el Ghazal","Aweil East",0.476257928493494
"2880","2017",1,"Northern Bahr el Ghazal","Aweil North",0.426500967219202
"2881","2017",1,"Northern Bahr el Ghazal","Aweil South",0.369729512066138
"2882","2017",1,"Northern Bahr el Ghazal","Aweil West",-0.0656598823644644
"2883","2017",1,"Unity","Abiemnhom",0.430688638296531
"2884","2017",1,"Unity","Guit",-1.42855091954016
"2885","2017",1,"Unity","Koch",-0.329067158733397
"2886","2017",1,"Unity","Leer",0.498723059117774
"2887","2017",1,"Unity","Mayendit",0.18829469846976
"2888","2017",1,"Unity","Mayom",0.359339055510029
"2889","2017",1,"Unity","Panyijiar",0.0918969363331789
"2890","2017",1,"Unity","Pariang",-0.181652547222876
"2891","2017",1,"Unity","Rubkona",0.272721146109799
"2892","2017",1,"Upper Nile","Baliet",-0.321354993133514
"2893","2017",1,"Upper Nile","Fashoda",0.497439156629727
"2894","2017",1,"Upper Nile","Longochuk",-0.291596428441717
"2895","2017",1,"Upper Nile","Luakpiny/Nasir",-0.316366490034661
"2896","2017",1,"Upper Nile","Maban",0.382029675578029
"2897","2017",1,"Upper Nile","Maiwut",-0.828487697685616
"2898","2017",1,"Upper Nile","Malakal",0.501668791442231
"2899","2017",1,"Upper Nile","Manyo",0.460706634973937
"2900","2017",1,"Upper Nile","Melut",0.456609521228757
"2901","2017",1,"Upper Nile","Panyikang",0.596976741249283
"2902","2017",1,"Upper Nile","Renk",0.594345809192564
"2903","2017",1,"Upper Nile","Ulang",-0.409502355002411
"2904","2017",1,"Warrap","Gogrial East",0.276307343003718
"2905","2017",1,"Warrap","Gogrial West",0.333239860636038
"2906","2017",1,"Warrap","Tonj East",0.0897211364842116
"2907","2017",1,"Warrap","Tonj North",0.128383179539079
"2908","2017",1,"Warrap","Tonj South",-0.0483599932227514
"2909","2017",1,"Warrap","Twic",0.32296257726357
"2910","2017",1,"Western Bahr el Ghazal","Jur River",0.173474192086438
"2911","2017",1,"Western Bahr el Ghazal","Raja",-0.141561646173551
"2912","2017",1,"Western Bahr el Ghazal","Wau",-0.341852192937425
"2913","2017",1,"Western Equatoria","Ezo",-0.577810129761731
"2914","2017",1,"Western Equatoria","Ibba",-0.324319846537719
"2915","2017",1,"Western Equatoria","Maridi",-0.437698488043146
"2916","2017",1,"Western Equatoria","Mundri East",-0.275516478292079
"2917","2017",1,"Western Equatoria","Mundri West",-0.566892174558814
"2918","2017",1,"Western Equatoria","Mvolo",-0.444446754788172
"2919","2017",1,"Western Equatoria","Nagero",-0.700291362274133
"2920","2017",1,"Western Equatoria","Nzara",-0.447738447539506
"2921","2017",1,"Western Equatoria","Tambura",-0.327612405454153
"2922","2017",1,"Western Equatoria","Yambio",-0.345345900947518
"2923","2017",1,"Warrap","Abyei Region",0.563885958296141
"2924","2017",2,"Central Equatoria","Juba",1.09719684438029
"2925","2017",2,"Central Equatoria","Kajo-keji",1.79917771043113
"2926","2017",2,"Central Equatoria","Lainya",1.06317447822928
"2927","2017",2,"Central Equatoria","Morobo",1.54057841110802
"2928","2017",2,"Central Equatoria","Terekeka",0.548798365082542
"2929","2017",2,"Central Equatoria","Yei",0.327295249639397
"2930","2017",2,"Eastern Equatoria","Budi",1.61590436474
"2931","2017",2,"Eastern Equatoria","Ikotos",1.46739291979127
"2932","2017",2,"Eastern Equatoria","Kapoeta East",1.4734304237746
"2933","2017",2,"Eastern Equatoria","Kapoeta North",1.76645433910366
"2934","2017",2,"Eastern Equatoria","Kapoeta South",1.65090400696942
"2935","2017",2,"Eastern Equatoria","Lafon",1.58058190092542
"2936","2017",2,"Eastern Equatoria","Magwi",1.86854651685888
"2937","2017",2,"Eastern Equatoria","Torit",1.63760405270608
"2938","2017",2,"Jonglei","Akobo",1.99778223978619
"2939","2017",2,"Jonglei","Ayod",0.630616493998357
"2940","2017",2,"Jonglei","Bor South",0.934770017597453
"2941","2017",2,"Jonglei","Canal/Pigi",0.740568543030631
"2942","2017",2,"Jonglei","Duk",1.27991382617251
"2943","2017",2,"Jonglei","Fangak",0.646770141852289
"2944","2017",2,"Jonglei","Nyirol",1.66859639631862
"2945","2017",2,"Jonglei","Pibor",1.7326857392688
"2946","2017",2,"Jonglei","Pochalla",2.09799389348222
"2947","2017",2,"Jonglei","Twic East",1.29528430303122
"2948","2017",2,"Jonglei","Uror",1.94801358906099
"2949","2017",2,"Lakes","Awerial",0.790085070471671
"2950","2017",2,"Lakes","Cueibet",0.106067231080411
"2951","2017",2,"Lakes","Rumbek Centre",0.310248874627465
"2952","2017",2,"Lakes","Rumbek East",-0.000536656604789352
"2953","2017",2,"Lakes","Rumbek North",0.454659895723433
"2954","2017",2,"Lakes","Wulu",-0.35776334515059
"2955","2017",2,"Lakes","Yirol East",0.860424791898055
"2956","2017",2,"Lakes","Yirol West",0.312993812210245
"2957","2017",2,"Northern Bahr el Ghazal","Aweil Centre",-0.129227975462875
"2958","2017",2,"Northern Bahr el Ghazal","Aweil East",0.477358610476134
"2959","2017",2,"Northern Bahr el Ghazal","Aweil North",0.325364138212673
"2960","2017",2,"Northern Bahr el Ghazal","Aweil South",0.636265738515814
"2961","2017",2,"Northern Bahr el Ghazal","Aweil West",0.153776768164165
"2962","2017",2,"Unity","Abiemnhom",0.699840872681346
"2963","2017",2,"Unity","Guit",0.599168301479354
"2964","2017",2,"Unity","Koch",0.420430185244989
"2965","2017",2,"Unity","Leer",0.489412997724656
"2966","2017",2,"Unity","Mayendit",0.312464294814279
"2967","2017",2,"Unity","Mayom",0.790595929760172
"2968","2017",2,"Unity","Panyijiar",0.91644318053554
"2969","2017",2,"Unity","Pariang",0.83173013854928
"2970","2017",2,"Unity","Rubkona",0.700628578166398
"2971","2017",2,"Upper Nile","Baliet",0.934458701217774
"2972","2017",2,"Upper Nile","Fashoda",0.713716082917203
"2973","2017",2,"Upper Nile","Longochuk",1.81869679845272
"2974","2017",2,"Upper Nile","Luakpiny/Nasir",2.08274491140513
"2975","2017",2,"Upper Nile","Maban",0.393634232003797
"2976","2017",2,"Upper Nile","Maiwut",1.91054139519914
"2977","2017",2,"Upper Nile","Malakal",0.658894087749858
"2978","2017",2,"Upper Nile","Manyo",0.829991018041886
"2979","2017",2,"Upper Nile","Melut",0.738876182289404
"2980","2017",2,"Upper Nile","Panyikang",0.770341909663803
"2981","2017",2,"Upper Nile","Renk",1.00669298009189
"2982","2017",2,"Upper Nile","Ulang",2.01409010381874
"2983","2017",2,"Warrap","Gogrial East",0.580271655993595
"2984","2017",2,"Warrap","Gogrial West",0.557326015317406
"2985","2017",2,"Warrap","Tonj East",0.165846160351216
"2986","2017",2,"Warrap","Tonj North",0.310096128738713
"2987","2017",2,"Warrap","Tonj South",0.155499063521469
"2988","2017",2,"Warrap","Twic",0.794809822342783
"2989","2017",2,"Western Bahr el Ghazal","Jur River",0.23784026342413
"2990","2017",2,"Western Bahr el Ghazal","Raja",-0.339518385499265
"2991","2017",2,"Western Bahr el Ghazal","Wau",-0.597492753480695
"2992","2017",2,"Western Equatoria","Ezo",-0.993110506289613
"2993","2017",2,"Western Equatoria","Ibba",-0.771171844222164
"2994","2017",2,"Western Equatoria","Maridi",-0.980121564732238
"2995","2017",2,"Western Equatoria","Mundri East",0.0358164297104054
"2996","2017",2,"Western Equatoria","Mundri West",-0.615834971865156
"2997","2017",2,"Western Equatoria","Mvolo",-0.660073623336798
"2998","2017",2,"Western Equatoria","Nagero",-0.629859110945339
"2999","2017",2,"Western Equatoria","Nzara",-1.0082169460223
"3000","2017",2,"Western Equatoria","Tambura",-1.16641905724368
"3001","2017",2,"Western Equatoria","Yambio",-0.918017488475784
"3002","2017",2,"Warrap","Abyei Region",0.791551175227069
"3003","2017",3,"Central Equatoria","Juba",-0.711930531351333
"3004","2017",3,"Central Equatoria","Kajo-keji",-0.996687194814695
"3005","2017",3,"Central Equatoria","Lainya",-0.978192082787154
"3006","2017",3,"Central Equatoria","Morobo",-0.767495635415531
"3007","2017",3,"Central Equatoria","Terekeka",-0.507651490557895
"3008","2017",3,"Central Equatoria","Yei",-0.754769932565211
"3009","2017",3,"Eastern Equatoria","Budi",-0.533129074161526
"3010","2017",3,"Eastern Equatoria","Ikotos",-0.495624142497266
"3011","2017",3,"Eastern Equatoria","Kapoeta East",-0.618187933591229
"3012","2017",3,"Eastern Equatoria","Kapoeta North",-1.03917077181751
"3013","2017",3,"Eastern Equatoria","Kapoeta South",-0.651742955908762
"3014","2017",3,"Eastern Equatoria","Lafon",0.0357209831208728
"3015","2017",3,"Eastern Equatoria","Magwi",-0.554122226790059
"3016","2017",3,"Eastern Equatoria","Torit",-0.368207452376328
"3017","2017",3,"Jonglei","Akobo",-0.584232237814165
"3018","2017",3,"Jonglei","Ayod",-0.154832190929952
"3019","2017",3,"Jonglei","Bor South",-0.268705753679251
"3020","2017",3,"Jonglei","Canal/Pigi",-0.198151417266825
"3021","2017",3,"Jonglei","Duk",-0.328344805081073
"3022","2017",3,"Jonglei","Fangak",-0.0233054622252934
"3023","2017",3,"Jonglei","Nyirol",-0.267248036849055
"3024","2017",3,"Jonglei","Pibor",-0.594091434594854
"3025","2017",3,"Jonglei","Pochalla",-0.525449193153904
